id;name;ca;town;status;type;numVictims;lat;long
732;Fosa en el Abejar de Cucharatero;Aragón;Longás;NO INTERVENIDA;GUERRILLERA;0;42.481575;-0.93358886
733;Fosa en el cementerio de Luesia;Aragón;Luesia;NO INTERVENIDA;FUSILAMIENTO;18;42.370117;-1.0220139
734;Fosa en el cementerio de Luesma;Aragón;Luesma;NO INTERVENIDA;FUSILAMIENTO;18;41.16842;-1.1459694
735;Fosa en el cementerio de Luna;Aragón;Luna;EXHUMADA TOTAL;FUSILAMIENTO;0;42.169933;-0.93045
736;Dos fosas en explotación de melocotoneros en Maella, partida de Arsos en la confluencia de la carretera de Maella-Caspe;Aragón;Maella;NO INTERVENIDA;FUSILAMIENTO;10;41.123627;0.14125
737;Fosa en el cementerio de Maella;Aragón;Maella;EXHUMADA PARCIAL;FUSILAMIENTO;0;;
738;Fosa en el antiguo cementerio de Mallén;Aragón;Mallén;EXHUMADA TOTAL;FUSILAMIENTO;3;41.900314;-1.4183555
739;Fosa en el Barranco de Gallé, a 2  kms. de Maluenda;Aragón;Maluenda;NO INTERVENIDA;EJECUCION;0;41.287693;-1.6147555
740;Fosa en la partida del Olivillo en el término municipal de Mara;Aragón;Mara;DESAPARECIDA;FUSILAMIENTO;0;41.290535;-1.5176055
741;Fosa en el barranco junto a la carretera 330 Zaragoza-Valencia, junto al puente de los Canales;Aragón;María de Huerva;DESAPARECIDA;EJECUCION;0;41.5393;-0.9944417
742;Fosa en margen izquierda del Barranco Salado;Aragón;María de Huerva;DESAPARECIDA;FUSILAMIENTO;7;41.5393;-0.9944417
743;Cementerio de Esquedas;Aragón;Sotonera, La;NO INTERVENIDA;;1;42.212646;-0.54532224
744;Cementerio de Fanlo;Aragón;Fanlo;NO INTERVENIDA;LUCHA ARMADA;0;42.58794;-0.019175
745;Cementerio de Fiscal, tres miembros de la "Casa Coma";Aragón;Fiscal;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;3;42.498016;-0.11885278
746;Cementerio de Fraga-1;Aragón;Fraga;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;40;41.522232;0.35144445
747;Cementerio de Fraga-2;Aragón;Fraga;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;11;41.522232;0.35144445
748;Fosa en el cementerio de Mediana de Aragón, a la entrada mano izquierda.-1;Aragón;Mediana de Aragón;NO INTERVENIDA;FUSILAMIENTO;0;;
749;Fosa en la Partida de Baulés en Mediana de Aragón;Aragón;Mediana de Aragón;NO INTERVENIDA;LUCHA ARMADA;0;41.46769;-0.7050889
750;Fosa en la Partida de Mariblancas, en Mediana de Aragón;Aragón;Mediana de Aragón;NO INTERVENIDA;LUCHA ARMADA;0;41.46769;-0.7050889
751;Fosa en el borde del camino que une la carretera Mesones-Morata de Jalón;Aragón;Mesones de Isuela;NO INTERVENIDA;FUSILAMIENTO;1;41.552437;-1.537175
752;Fosa en la partida de La Calera, en la margen derecha de la carretera Mesones-Tierga;Aragón;Mesones de Isuela;NO INTERVENIDA;FUSILAMIENTO;0;41.55244;-1.5371749
753;Fosa en la cantera propiedad de la empresa PRUNSA, en la cuneta de la carretera Mezalocha-Muel;Aragón;Mezalocha;NO INTERVENIDA;FUSILAMIENTO;0;41.426872;-1.0828694
754;Fosa en la Partida de Cuello Muro, en Miedes de Aragón;Aragón;Miedes de Aragón;EXHUMADA TOTAL;FUSILAMIENTO;7;41.2591;-1.4900278
755;Cementerio de Fraella;Aragón;Grañén;NO INTERVENIDA;LUCHA ARMADA;0;41.95;-0.28305554
756;Fosa en Fraella bajo el depósito de agua;Aragón;Grañén;NO INTERVENIDA;EJECUCION;0;41.95;-0.28305554
757;Fosa en el Cementerio de Gabasa;Aragón;Peralta de Calasanz;NO INTERVENIDA;EJECUCION;2;42.00688;-0.41565832
758;Cementerio de Aguilar de Alfambra;Aragón;Aguilar del Alfambra;DESAPARECIDA;;0;40.591255;-0.79441386
759;Cementerio de Alba de Campo;Aragón;Alba;NO INTERVENIDA;FUSILAMIENTO;11;40.620277;-1.3449194
760;Cementerio de Albalate del Arzobispo;Aragón;Albalate del Arzobispo;NO INTERVENIDA;;37;41.122738;-0.51026666
761;Fosa de la denominada 'Masia del Conejo';Aragón;Albalate del Arzobispo;DESAPARECIDA;;7;41.122738;-0.51026666
762;Fosa en Gavín;Aragón;Biescas;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;4;42.61857;-0.29667777
763;Fosa en la Paridera del Troncazal en el primer altozano que domina Moneva;Aragón;Moneva;NO INTERVENIDA;OTRO;0;41.12882;-0.83308333
764;Cementerio de Grañén;Aragón;Grañén;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;2;41.942257;-0.3672917
765;Fosa en el cementerio de Monreal de Ariza;Aragón;Monreal de Ariza;NO INTERVENIDA;FUSILAMIENTO;5;41.291824;-2.104303
766;Fosa en paralelo a uno de los muros del cementerio de Grañén;Aragón;Grañén;NO INTERVENIDA;LUCHA ARMADA;0;41.942257;-0.36729166
767;Cementerio de Albarracín-1;Aragón;Albarracín;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;16;40.409527;-1.4384778
768;Fosa en Monzalbarba;Aragón;Monzalbarba;EXHUMADA TOTAL;FUSILAMIENTO;9;;
769;Cementerio de Albarracín-2;Aragón;Albarracín;NO INTERVENIDA;;0;40.40953;-1.4384779
770;Fosa en el cementerio de Morata de Jalón.-1;Aragón;Morata de Jalón;NO INTERVENIDA;FUSILAMIENTO;0;41.47507;-1.4748472
771;Fosa de Albentosa-Fuente de las Piedras;Aragón;Albentosa;NO INTERVENIDA;FUSILAMIENTO;0;40.103848;-0.7668361
772;Fosa en el cementerio de Morata de Jalón.- 2;Aragón;Morata de Jalón;NO INTERVENIDA;FUSILAMIENTO;0;41.47507;-1.4748472
773;Fosa de Alto de San Rafael;Aragón;Alcalá de la Selva;EXHUMADA TOTAL;;11;40.37268;-0.71793884
774;Fosa de Alcalá de la Selva-2;Aragón;Alcalá de la Selva;NO INTERVENIDA;;1;40.372684;-0.7179389
775;Fosa en el cruce entre la carretera Calatayud-Daroca-desvío a Morata de Jiloca;Aragón;Morata de Jiloca;DESAPARECIDA;FUSILAMIENTO;2;41.24771;-1.5857639
776;Fosa en el cementerio nuevo de Graus;Aragón;Graus;NO INTERVENIDA;EJECUCION;22;42.190125;0.33789167
777;Cementerio de Alcañiz-1;Aragón;Alcañiz;NO INTERVENIDA;;29;41.050457;-0.132525
778;Fosa al borde de la línea férrea Zaragoza-Madrid, km. 15 C nº265, y al pie de la carretera que une Morés con Purroy;Aragón;Morés;NO INTERVENIDA;FUSILAMIENTO;1;41.473965;-1.5637306
779;Cementerio de Alcañiz-2;Aragón;Alcañiz;NO INTERVENIDA;;2;41.050457;-0.132525
780;Fosa de la Balsa de Royos;Aragón;Moyuela;NO INTERVENIDA;OTRO;0;41.129093;-0.9212222
781;Fosa en el cementerio viejo de Graus;Aragón;Graus;NO INTERVENIDA;OTRO;0;42.190125;0.33789167
782;Fosa en el término de Moyuela;Aragón;Moyuela;EXHUMADA TOTAL;FUSILAMIENTO;5;41.129093;-0.92122227
783;Cementerio de Alcañiz-3;Aragón;Alcañiz;NO INTERVENIDA;;3;41.050457;-0.132525
784;Fosa en el cementerio de Muel;Aragón;Muel;DESAPARECIDA;FUSILAMIENTO;0;41.468323;-1.0840417
785;;Castilla y León;Aldeadávila de la Ribera;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.219154;-6.6186166
786;Fosa en el cementerio de Murero;Aragón;Murero;DESAPARECIDA;FUSILAMIENTO;0;41.160347;-1.4803805
787;;Castilla y León;Béjar;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.38854;-5.7685113
788;;Castilla y León;Fuenterroble de Salvatierra;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.565147;-5.7314916
789;;Castilla y León;Guijuelo;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.556236;-5.669722
790;;Castilla y León;Peñaranda de Bracamonte;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.903038;-5.198703
791;Cementerio de Alcañiz-4;Aragón;Alcañiz;NO INTERVENIDA;;2;41.050457;-0.132525
792;;Castilla y León;Salamanca;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.966232;-5.6618333
793;;Castilla y León;Espinar, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;33;40.719555;-4.2455335
794;;Castilla y León;Riaza;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;41.279724;-3.4776194
795;;Castilla y León;Segovia;TRASLADADA AL VALLE DE LOS CAÍDOS;;27;40.946518;-4.1167336
796;;Castilla y León;Ribota;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.366077;-3.4277334
797;;Castilla y León;Montejo de la Vega de la Serrezuela;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.549088;-3.65105
798;Montuenga;Castilla y León;Codorniz;TRASLADADA AL VALLE DE LOS CAÍDOS;;9;41.06785;-4.599014
799;;Castilla y León;San Cristóbal de la Vega;TRASLADADA AL VALLE DE LOS CAÍDOS;;8;41.113163;-4.6435833
800;Cementerio de Chamartín de la Rosa;Comunidad de Madrid;Madrid;TRASLADADA AL VALLE DE LOS CAÍDOS;;41;40.41785;-3.7022529
801;Fosa Carretera de Calanda;Aragón;Alcañiz;NO INTERVENIDA;FUSILAMIENTO;8;41.050457;-0.132525
802;;Castilla y León;Donhierro;TRASLADADA AL VALLE DE LOS CAÍDOS;;12;41.116932;-4.6942945
803;;Castilla y León;Rapariegos;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;41.09548;-4.651475
804;;Castilla y León;Ituero y Lama;TRASLADADA AL VALLE DE LOS CAÍDOS;;7;40.80138;-4.3774557
805;;Castilla-La Mancha;Albacete;TRASLADADA AL VALLE DE LOS CAÍDOS;;50;38.995758;-1.856839
806;;Castilla-La Mancha;Almansa;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.868725;-1.0981778
807;;Castilla-La Mancha;Chinchilla de Monte-Aragón;TRASLADADA AL VALLE DE LOS CAÍDOS;;8;38.922302;-1.7247916
808;;Castilla-La Mancha;Letur;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.36754;-2.099725
809;;Castilla-La Mancha;Roda, La;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.20827;-2.1579971
810;;Castilla-La Mancha;Tobarra;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;38.593487;-1.6915945
811;;Andalucía;Alcalá del Río;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.51958;-5.9780054
812;;Andalucía;Carmona;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.473587;-5.638711
813;Cementerio de Alcorisa;Aragón;Alcorisa;NO INTERVENIDA;FUSILAMIENTO;84;40.892887;-0.38027778
814;;Andalucía;Roda de Andalucía, La;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;37.2013;-4.776925
815;;Andalucía;Garrobo, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.627316;-6.1708584
816;;Andalucía;Villanueva del Río y Minas;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.65626;-5.7092
817;;Andalucía;Ecija;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.541092;-5.0792165
818;;Andalucía;Fuentes de Andalucía;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.46493;-5.3444777
819;;Andalucía;Sevilla;TRASLADADA AL VALLE DE LOS CAÍDOS;;7;37.387432;-5.9911723
820;;Galicia;Quiroga;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;42.477436;-7.2710586
821;;Castilla y León;Ferreruela;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.767105;-6.070142
822;Sesnández de Tábara;Castilla y León;Ferreruela;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.767105;-6.070142
823;;Castilla y León;Perilla de Castro;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.72598;-5.875336
824;;Castilla y León;Palencia;TRASLADADA AL VALLE DE LOS CAÍDOS;;14;42.013542;-4.533725
825;;Castilla y León;Dueñas;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.878307;-4.5443444
826;;Castilla y León;San Mamés de Campos;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;42.355354;-4.5638666
827;Vallejo de Orbo;Castilla y León;Brañosera;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;42.93716;-4.306442
828;;Castilla y León;Barruelo de Santullán;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;42.908108;-4.2874527
829;;Castilla y León;Saldaña;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;42.523994;-4.734853
830;;Castilla y León;Aguilar de Campoo;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;42.79541;-4.259439
831;;Castilla y León;Cervera de Pisuerga;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;42.865044;-4.496739
832;;Comunitat Valenciana;Alicante/Alacant;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;38.35252;-0.48243055
833;;Comunitat Valenciana;Alcoy/Alcoi;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;38.69926;-0.4760611
834;;Comunitat Valenciana;Benejúzar;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.07935;-0.83609164
835;;Comunitat Valenciana;Guardamar del Segura;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.090256;-0.65335
836;;Comunitat Valenciana;Hondón de las Nieves;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.309868;-0.8521278
837;;Comunitat Valenciana;Ibi;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.626553;-0.57394165
838;;Comunitat Valenciana;Jijona/Xixona;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.542225;-0.5056528
839;;Comunitat Valenciana;Orihuela;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;38.086285;-0.946475
840;;Castilla y León;Arenas de San Pedro;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;40.211277;-5.0857058
841;;Castilla y León;Avila;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;40.656624;-4.695483
842;;Castilla y León;Cebreros;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;40.457127;-4.4623833
843;Fosa exterior Cementerio de Alcotas;Aragón;Manzanera;NO INTERVENIDA;LUCHA ARMADA;0;40.01235;-0.7883028
844;;Comunitat Valenciana;Castellón de la Plana/Castelló de la Plana;TRASLADADA AL VALLE DE LOS CAÍDOS;;10;39.986286;-0.042886112
845;;Castilla y León;Flores de Avila;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.93522;-5.078625
846;;Castilla y León;Hornillo, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.250607;-5.10255
847;;Castilla y León;Pedro Bernardo;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.244392;-4.910392
848;;Castilla y León;Burgohondo;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;40.415215;-4.784528
849;;Castilla y León;Higuera de las Dueñas;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;40.23998;-4.6017
850;;Castilla y León;Tiemblo, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;40.41521;-4.499425
851;;Castilla y León;Cepeda la Mora;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;40.459053;-5.047361
852;;Castilla y León;Hoyos del Collado;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;40.3599;-5.198025
853;;Castilla y León;Hoyos del Espino;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;40.357426;-5.1741
854;;Castilla y León;Aldeaseca;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;41.050213;-4.8166776
855;;Castilla y León;Fuente el Saúz;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;40.978687;-4.90825
856;;Castilla-La Mancha;Cuenca;TRASLADADA AL VALLE DE LOS CAÍDOS;;40;40.074852;-2.1345222
857;;Castilla-La Mancha;Tarancón;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.010513;-3.0058584
858;;Castilla-La Mancha;San Lorenzo de la Parrilla;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.852608;-2.3594167
859;Sotoca;Castilla-La Mancha;Fuentenava de Jábaga;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.08727;-2.2628028
860;;Castilla-La Mancha;Salvacañete;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;40.099934;-1.502475
861;;País Vasco;Vitoria-Gasteiz;TRASLADADA AL VALLE DE LOS CAÍDOS;;146;42.847336;-2.6695778
862;;Comunidad Foral de Navarra;Pamplona/Iruña;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;42.81282;-1.6484778
863;;Comunidad Foral de Navarra;Tudela;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;42.060333;-1.6041278
864;;Comunidad Foral de Navarra;Ribaforada;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.99701;-1.5101334
865;;Comunidad Foral de Navarra;Cadreita;TRASLADADA AL VALLE DE LOS CAÍDOS;;60;42.218964;-1.6915056
866;;Comunidad Foral de Navarra;Ayegui;TRASLADADA AL VALLE DE LOS CAÍDOS;;15;42.656975;-2.0386083
867;;Comunidad Foral de Navarra;Milagro;TRASLADADA AL VALLE DE LOS CAÍDOS;;27;42.242237;-1.7601084
868;;Comunidad Foral de Navarra;Aberin;TRASLADADA AL VALLE DE LOS CAÍDOS;;8;42.621788;-2.0104945
869;;Comunidad Foral de Navarra;Cadreita;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;42.218964;-1.6915056
870;;Comunidad Foral de Navarra;Murillo el Fruto;TRASLADADA AL VALLE DE LOS CAÍDOS;;22;42.393486;-1.4588778
871;;Andalucía;Aguilar de la Frontera;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;37.51627;-4.6542583
872;;Andalucía;Baena;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.616383;-4.3273473
873;;Andalucía;Belmez;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.273193;-5.206228
874;;Andalucía;Bujalance;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.89775;-4.3820863
875;;Andalucía;Villafranca de Córdoba;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.963593;-4.5442724
876;;Andalucía;Pedro Abad;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.967632;-4.453711
877;;Andalucía;Peñarroya-Pueblonuevo;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;38.301823;-5.2642665
878;;Andalucía;Espiel;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;38.189575;-5.0210304
879;;Andalucía;Espiel;TRASLADADA AL VALLE DE LOS CAÍDOS;;0;38.189575;-5.0210304
880;;Andalucía;Doña Mencía;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.555668;-4.3562694
881;;Andalucía;Carpio, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;37.94175;-4.4981833
882;;Andalucía;Lucena;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;37.410297;-4.4832387
883;Fosa en el cementerio de Nonaspe;Aragón;Nonaspe;NO INTERVENIDA;FUSILAMIENTO;15;41.21001;0.24899723
884;;Andalucía;Córdoba;TRASLADADA AL VALLE DE LOS CAÍDOS;;28;37.88853;-4.7739887
885;;Andalucía;Torrecampo;TRASLADADA AL VALLE DE LOS CAÍDOS;;34;38.475704;-4.676528
886;Fosa en el cementerio de Novallas;Aragón;Novallas;DESAPARECIDA;FUSILAMIENTO;7;41.947903;-1.6930833
887;Fosa en el cementerio de Novillas;Aragón;Novillas;DESAPARECIDA;EJECUCION;0;41.934193;-1.3933972
888;;Comunitat Valenciana;Font de la Figuera, la;TRASLADADA AL VALLE DE LOS CAÍDOS;;14;38.807278;-0.87871945
889;;Comunitat Valenciana;Pobla Llarga, la;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;39.085308;-0.47564444
890;;Comunitat Valenciana;Xàtiva;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;38.99026;-0.5177
891;;Comunitat Valenciana;Carlet;TRASLADADA AL VALLE DE LOS CAÍDOS;;3;39.2272;-0.51759446
892;;Comunitat Valenciana;Albaida;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.839794;-0.51718056
893;;Comunitat Valenciana;Rotglá y Corberá;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.005817;-0.5633417
894;;Comunitat Valenciana;Alfafar;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;39.422546;-0.3874389
895;;Comunitat Valenciana;Villanueva de Castellón;TRASLADADA AL VALLE DE LOS CAÍDOS;;13;39.07751;-0.5111778
896;;Comunitat Valenciana;Quesa;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.120632;-0.73911947
897;;Comunitat Valenciana;Ontinyent;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;38.82359;-0.6041222
898;;Comunitat Valenciana;Agullent;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;38.82285;-0.5467917
899;;Comunitat Valenciana;Paterna;TRASLADADA AL VALLE DE LOS CAÍDOS;;65;39.503918;-0.44137222
900;;Ceuta;Ceuta;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;35.88942;-5.304328
901;;Melilla;Melilla;TRASLADADA AL VALLE DE LOS CAÍDOS;OTRO;1;35.28815;-2.945014
902;;Comunitat Valenciana;Picassent;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;39.362003;-0.4604861
903;;Comunitat Valenciana;Silla;TRASLADADA AL VALLE DE LOS CAÍDOS;;14;39.364067;-0.41108888
904;;Comunitat Valenciana;Gandia;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;38.96736;-0.18383889
905;;Comunitat Valenciana;Algemesí;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.192085;-0.43536112
906;;Comunitat Valenciana;Cullera;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.166317;-0.25345
907;;Comunitat Valenciana;Chelva;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.748768;-0.99576944
908;;Comunitat Valenciana;Sueca;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.203667;-0.3098889
909;;Comunitat Valenciana;Puig;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.591286;-0.30135277
910;;Comunitat Valenciana;Tavernes de la Valldigna;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;39.073376;-0.26630557
911;Fosa Sección 5ª Derecha Cementerio de Valencia;Comunitat Valenciana;Valencia;TRASLADADA AL VALLE DE LOS CAÍDOS;;74;39.471893;-0.37861946
912;;Comunitat Valenciana;Macastre;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.383305;-0.7841833
913;;Comunitat Valenciana;Dos Aguas;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.288715;-0.7987611
914;;Comunitat Valenciana;Benaguasil;TRASLADADA AL VALLE DE LOS CAÍDOS;;11;39.59625;-0.5881861
915;;Comunitat Valenciana;Castellón de la Plana/Castelló de la Plana;TRASLADADA AL VALLE DE LOS CAÍDOS;;752;39.986286;-0.042886112
916;;Comunitat Valenciana;Villarreal/Vila-real;TRASLADADA AL VALLE DE LOS CAÍDOS;;295;39.938187;-0.09995556
917;;Comunitat Valenciana;Alcora, l;TRASLADADA AL VALLE DE LOS CAÍDOS;;166;40.07608;-0.21311945
918;;Comunitat Valenciana;Benicasim/Benicàssim;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;40.055264;0.06334722
919;;Comunitat Valenciana;Benicarló;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.419666;0.4246639
920;;Comunitat Valenciana;Vinaròs;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;40.471233;0.47576666
921;;Comunitat Valenciana;Jérica;TRASLADADA AL VALLE DE LOS CAÍDOS;;6;39.91298;-0.570675
922;;Comunitat Valenciana;Morella;TRASLADADA AL VALLE DE LOS CAÍDOS;;76;40.620426;-0.09781945
923;;Comunitat Valenciana;Almazora/Almassora;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.946243;-0.06216667
924;;Comunitat Valenciana;Almazora/Almassora;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.946243;-0.06216667
925;;Comunitat Valenciana;Toro, El;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;39.98366;-0.7473361
926;;Comunitat Valenciana;Cervera del Maestre;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;40.455463;0.27708334
927;;Comunitat Valenciana;Onda;TRASLADADA AL VALLE DE LOS CAÍDOS;;4;39.96461;-0.26038334
928;;Castilla-La Mancha;Oropesa;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;39.918976;-5.172742
929;;Comunitat Valenciana;Cinctorres;TRASLADADA AL VALLE DE LOS CAÍDOS;;14;40.583675;-0.21459167
930;;Comunitat Valenciana;Alcalà de Xivert;TRASLADADA AL VALLE DE LOS CAÍDOS;;34;40.305195;0.22666112
931;;Comunitat Valenciana;Torre d´En Besora, la;TRASLADADA AL VALLE DE LOS CAÍDOS;;27;40.327682;-0.079219446
932;;Comunitat Valenciana;Burriana;TRASLADADA AL VALLE DE LOS CAÍDOS;;120;39.890957;-0.084408335
933;;Comunitat Valenciana;Sueras/Suera;TRASLADADA AL VALLE DE LOS CAÍDOS;;134;39.95275;-0.33108056
934;;Comunitat Valenciana;Betxí;TRASLADADA AL VALLE DE LOS CAÍDOS;;76;39.928875;-0.19745833
935;;País Vasco;Donostia-San Sebastián;TRASLADADA AL VALLE DE LOS CAÍDOS;;127;43.318268;-1.9806445
936;;País Vasco;Irun;TRASLADADA AL VALLE DE LOS CAÍDOS;;20;43.34113;-1.7860861
937;;País Vasco;Tolosa;TRASLADADA AL VALLE DE LOS CAÍDOS;;84;43.139393;-2.070428
938;;País Vasco;Beasain;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;43.049847;-2.1957889
939;;País Vasco;Eskoriatza;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;43.01793;-2.5269277
940;;País Vasco;Orio;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;43.27751;-2.12625
941;;País Vasco;Elgoibar;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;43.21506;-2.4152222
942;;País Vasco;Oiartzun;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;43.309162;-1.8596222
943;;Cataluña;Martorell;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.478333;1.9220917
944;;Cataluña;Sant Pere de Riudebitlles;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;41.45355;1.7028167
945;;Cataluña;Sitges;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.237644;1.8109056
946;;Cataluña;Montcada i Reixac;TRASLADADA AL VALLE DE LOS CAÍDOS;;7;41.485023;2.188489
947;;Cataluña;Sant Quintí de Mediona;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.463474;1.6649
948;;Cataluña;Cornellà de Llobregat;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.353992;2.0723722
949;;Cataluña;Badalona;TRASLADADA AL VALLE DE LOS CAÍDOS;;1;41.449383;2.2457972
950;;Cataluña;Barcelona;TRASLADADA AL VALLE DE LOS CAÍDOS;;13;41.39485;2.1746583
951;;Illes Balears;Palma de Mallorca;TRASLADADA AL VALLE DE LOS CAÍDOS;;5;39.577515;2.6507056
952;;Castilla-La Mancha;Alhambra;TRASLADADA AL VALLE DE LOS CAÍDOS;;2;38.90087;-3.0518944
